group	target	query	r2_truth	stripped_truth	truth_same	assessment_same
experimental	bmulti_leak_second_ffi	double_free_alloc.cqpl	ff	ff	True	True
experimental	bmulti_leak_second_ffi	double_free_alloc_state.cqpl	ff	ff	True	True
experimental	bmulti_leak_second_ffi	leak_alloc.cqpl	unk	unk	True	True
experimental	bmulti_leak_second_ffi	leak_alloc_state.cqpl	unk	unk	True	True
experimental	bmulti_leak_second_ffi	mir_rvalue_presence.cqpl	ff	ff	True	True
experimental	bmulti_leak_second_ffi	mir_statement_presence.cqpl	ff	ff	True	True
experimental	bmulti_leak_second_ffi	mir_structural_allocator_example.cqpl	ff	ff	True	True
experimental	bmulti_leak_second_ffi	mir_terminator_presence.cqpl	tt	tt	True	True
experimental	bmulti_leak_second_ffi	use_after_free_alloc.cqpl	ff	ff	True	True
experimental	bmulti_leak_second_ffi	use_after_free_alloc_state.cqpl	ff	ff	True	True
experimental	bmulti_uaf_second_ffi	allocator_mismatch_ub.cqpl	unk	unk	True	True
experimental	bmulti_uaf_second_ffi	allocator_mismatch_ub_v2.cqpl	unk	unk	True	True
experimental	bmulti_uaf_second_ffi	double_free_alloc.cqpl	ff	ff	True	True
experimental	bmulti_uaf_second_ffi	double_free_alloc_state.cqpl	ff	ff	True	True
experimental	bmulti_uaf_second_ffi	leak_alloc.cqpl	unk	unk	True	True
experimental	bmulti_uaf_second_ffi	leak_alloc_state.cqpl	unk	unk	True	True
experimental	bmulti_uaf_second_ffi	mir_rvalue_presence.cqpl	ff	ff	True	True
experimental	bmulti_uaf_second_ffi	mir_statement_presence.cqpl	tt	tt	True	True
experimental	bmulti_uaf_second_ffi	mir_structural_allocator_example.cqpl	ff	ff	True	True
experimental	bmulti_uaf_second_ffi	mir_terminator_presence.cqpl	tt	tt	True	True
experimental	bmulti_uaf_second_ffi	use_after_free_alloc.cqpl	unk	unk	True	True
experimental	bmulti_uaf_second_ffi	use_after_free_alloc_state.cqpl	unk	unk	True	True
registry	unicode-ident-1.0.18	allocator_mismatch_ub.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	allocator_mismatch_ub_v2.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	double_free_alloc.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	double_free_alloc_state.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	leak_alloc.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	leak_alloc_state.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	mir_rvalue_presence.cqpl	tt	tt	True	True
registry	unicode-ident-1.0.18	mir_statement_presence.cqpl	tt	tt	True	True
registry	unicode-ident-1.0.18	mir_structural_allocator_example.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	mir_terminator_presence.cqpl	tt	tt	True	True
registry	unicode-ident-1.0.18	use_after_free_alloc.cqpl	ff	ff	True	True
registry	unicode-ident-1.0.18	use_after_free_alloc_state.cqpl	ff	ff	True	True
registry	ryu-1.0.20	allocator_mismatch_ub.cqpl	ff	ff	True	True
registry	ryu-1.0.20	allocator_mismatch_ub_v2.cqpl	ff	ff	True	True
registry	ryu-1.0.20	double_free_alloc.cqpl	ff	ff	True	True
registry	ryu-1.0.20	double_free_alloc_state.cqpl	ff	ff	True	True
registry	ryu-1.0.20	leak_alloc.cqpl	ff	ff	True	True
registry	ryu-1.0.20	leak_alloc_state.cqpl	ff	ff	True	True
registry	ryu-1.0.20	mir_rvalue_presence.cqpl	tt	tt	True	True
registry	ryu-1.0.20	mir_statement_presence.cqpl	tt	tt	True	True
registry	ryu-1.0.20	mir_structural_allocator_example.cqpl	ff	ff	True	True
registry	ryu-1.0.20	mir_terminator_presence.cqpl	tt	tt	True	True
registry	ryu-1.0.20	use_after_free_alloc.cqpl	ff	ff	True	True
registry	ryu-1.0.20	use_after_free_alloc_state.cqpl	ff	ff	True	True
registry	memchr-2.7.4	allocator_mismatch_ub.cqpl	ff	ff	True	True
registry	memchr-2.7.4	allocator_mismatch_ub_v2.cqpl	ff	ff	True	True
registry	memchr-2.7.4	double_free_alloc.cqpl	ff	ff	True	True
registry	memchr-2.7.4	double_free_alloc_state.cqpl	ff	ff	True	True
registry	memchr-2.7.4	leak_alloc.cqpl	ff	ff	True	True
registry	memchr-2.7.4	leak_alloc_state.cqpl	ff	ff	True	True
registry	memchr-2.7.4	mir_rvalue_presence.cqpl	tt	tt	True	True
registry	memchr-2.7.4	mir_statement_presence.cqpl	tt	tt	True	True
registry	memchr-2.7.4	mir_structural_allocator_example.cqpl	ff	ff	True	True
registry	memchr-2.7.4	mir_terminator_presence.cqpl	tt	tt	True	True
registry	memchr-2.7.4	use_after_free_alloc.cqpl	ff	ff	True	True
registry	memchr-2.7.4	use_after_free_alloc_state.cqpl	ff	ff	True	True
