group	target	artifact	query	rc	result
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	mir_statement_presence	0	ff
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	rust_box_direct_c_free_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_box_direct_c_free_ub/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	mir_rvalue_presence	0	tt
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	rust_hw3	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_hw3/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	mir_rvalue_presence	0	tt
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	rust_memory	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/rust_memory/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	mir_rvalue_presence	0	tt
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	shared-register	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/shared-register/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	skip-list-test	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/skip-list-test/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	leak_alloc	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	leak_alloc_state	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	mir_statement_presence	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	square	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/square/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	leak_alloc	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	leak_alloc_state	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	mir_statement_presence	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	stackswap-coroutines	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/stackswap-coroutines/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	double_free_alloc	0	unk
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	double_free_alloc_state	0	unk
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	double_free_alloc	0	unk
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	double_free_alloc_state	0	unk
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	double_free_alloc	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	double_free_alloc_state	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	use_after_free_alloc	0	unk
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	use_after_free_alloc_state	0	unk
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	use_after_free_alloc	0	unk
corpus	uaf_mem_leak_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_mem_leak_ffi/annotated_icfg_v2.json	use_after_free_alloc_state	0	unk
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	uaf_read_ptr	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/uaf_read_ptr/annotated_icfg_v2.json	mir_statement_presence	0	tt
